# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI) 
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>. 
#  
#  
# STN      LON(east)   LAT(north)     ALT(m)  NAME 
# 391:         6.197       51.498      19.50  ARCEN 
# 370:         5.377       51.451      22.60  EINDHOVEN 
# 331:         4.193       51.480       0.00  THOLEN 
# 315:         3.998       51.447       0.00  HANSWEERT 
# 324:         4.006       51.596       0.00  STAVENISSE 
# 375:         5.707       51.659      22.00  VOLKEL 
# 380:         5.762       50.906     114.30  MAASTRICHT 
# 240:         4.790       52.318      -3.30  SCHIPHOL 
# 286:         7.150       53.196      -0.20  NIEUW BEERTA 
# 310:         3.596       51.442       8.00  VLISSINGEN 
# 283:         6.657       52.069      29.10  HUPSEL 
# 280:         6.585       53.125       5.20  EELDE 
# 273:         5.888       52.703      -3.30  MARKNESSE 
# 323:         3.884       51.527       1.40  WILHELMINADORP 
# 249:         4.979       52.644      -2.40  BERKHOUT 
# 377:         5.763       51.198      30.00  ELL 
# 316:         3.694       51.657       0.00  SCHAAR 
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN 
# 277:         6.200       53.413       2.90  LAUWERSOOG 
# 348:         4.926       51.970      -0.70  CABAUW 
# 308:         3.379       51.381       0.00  CADZAND 
# 319:         3.861       51.226       1.70  WESTDORPE 
# 215:         4.437       52.141      -1.10  VOORSCHOTEN 
# 278:         6.259       52.435       3.60  HEINO 
# 285:         6.399       53.575       0.00  HUIBERTGAT 
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN 
# 225:         4.555       52.463       4.40  IJMUIDEN 
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND 
# 267:         5.384       52.898      -1.30  STAVOREN 
# 269:         5.520       52.458      -3.70  LELYSTAD 
# 344:         4.447       51.962      -4.30  ROTTERDAM 
# 275:         5.873       52.056      48.20  DEELEN 
# 235:         4.781       52.928       1.20  DE KOOY 
# 257:         4.603       52.506       8.50  WIJK AAN ZEE 
# 290:         6.891       52.274      34.80  TWENTHE 
# 350:         4.936       51.566      14.90  GILZE-RIJEN 
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING) 
# 210:         4.430       52.171      -0.20  VALKENBURG 
# 248:         5.174       52.634       0.80  WIJDENES 
# 279:         6.574       52.750      15.80  HOOGEVEEN 
# 258:         5.401       52.649       7.30  HOUTRIBDIJK 
# 356:         5.146       51.859       0.70  HERWIJNEN 
# 209:         4.518       52.465       0.00  IJMOND 
# 265:         5.274       52.130      13.90  SOESTERBERG 
# 312:         3.622       51.768       0.00  OOSTERSCHELDE 
# 340:         4.342       51.449      19.20  WOENSDRECHT 
# 260:         5.180       52.100       1.90  DE BILT 
# 270:         5.752       53.224       1.20  LEEUWARDEN 
# 311:         3.672       51.379       0.00  HOOFDPLAAT 
# 242:         4.921       53.241      10.80  VLIELAND 
#  
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag);  
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT;  
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming;  
#  
# STN,YYYYMMDD,   HH,    P 
#  
  316,20101107,   10,     
  316,20101107,   11,     
  316,20101107,   12,     
  316,20101107,   13,     
  316,20101107,   14,     
  316,20101107,   15,     
  316,20101107,   16,     
  316,20101107,   17,     
  316,20101107,   18,     
  316,20101107,   19,     
  316,20101107,   20,     
  316,20101107,   21,     
  316,20101107,   22,     
  316,20101107,   23,     
  316,20101107,   24,     
  316,20101108,    1,     
  316,20101108,    2,     
  316,20101108,    3,     
  316,20101108,    4,     
  316,20101108,    5,     
  316,20101108,    6,     
  316,20101108,    7,     
  316,20101108,    8,     
  316,20101108,    9,     
  316,20101108,   10,     
  316,20101108,   11,     
  316,20101108,   12,     
  316,20101108,   13,     
  316,20101108,   14,     
  316,20101108,   15,     
  316,20101108,   16,     
  316,20101108,   17,     
  316,20101108,   18,     
  316,20101108,   19,     
  316,20101108,   20,     
  316,20101108,   21,     
  316,20101108,   22,     
  316,20101108,   23,     
  316,20101108,   24,     
  316,20101109,    1,     
  316,20101109,    2,     
  316,20101109,    3,     
  316,20101109,    4,     
  316,20101109,    5,     
  316,20101109,    6,     
  316,20101109,    7,     
  316,20101109,    8,     
  316,20101109,    9,     
  316,20101109,   10,     
  316,20101109,   11,     
  316,20101109,   12,     
  316,20101109,   13,     
  316,20101109,   14,     
  316,20101109,   15,     
  316,20101109,   16,     
  316,20101109,   17,     
  316,20101109,   18,     
  316,20101109,   19,     
  316,20101109,   20,     
  316,20101109,   21,     
  316,20101109,   22,     
  316,20101109,   23,     
  316,20101109,   24,     
  316,20101110,    1,     
  316,20101110,    2,     
  316,20101110,    3,     
  316,20101110,    4,     
  316,20101110,    5,     
  316,20101110,    6,     
  316,20101110,    7,     
  316,20101110,    8,     
  316,20101110,    9,     
  316,20101110,   10,     
  316,20101110,   11,     
  316,20101110,   12,     
  316,20101110,   13,     
  316,20101110,   14,     
  316,20101110,   15,     
  316,20101110,   16,     
  316,20101110,   17,     
  316,20101110,   18,     
  316,20101110,   19,     
  316,20101110,   20,     
  316,20101110,   21,     
  316,20101110,   22,     
  316,20101110,   23,     
  316,20101110,   24,     
  316,20101111,    1,     
  316,20101111,    2,     
  316,20101111,    3,     
  316,20101111,    4,     
  316,20101111,    5,     
  316,20101111,    6,     
  316,20101111,    7,     
  316,20101111,    8,     
  316,20101111,    9,     
  316,20101111,   10,     
  316,20101111,   11,     
  316,20101111,   12,     
  316,20101111,   13,     
  316,20101111,   14,     
  316,20101111,   15,     
  316,20101111,   16,     
  316,20101111,   17,     
  316,20101111,   18,     
  316,20101111,   19,     
  316,20101111,   20,     
  316,20101111,   21,     
  316,20101111,   22,     
  316,20101111,   23,     
  316,20101111,   24,     
  316,20101112,    1,     
  316,20101112,    2,     
  316,20101112,    3,     
  316,20101112,    4,     
  316,20101112,    5,     
  316,20101112,    6,     
  316,20101112,    7,     
  316,20101112,    8,     
  316,20101112,    9,     
  316,20101112,   10,     
  316,20101112,   11,     
  316,20101112,   12,     
  316,20101112,   13,     
  316,20101112,   14,     
  316,20101112,   15,     
  316,20101112,   16,     
  316,20101112,   17,     
  316,20101112,   18,     
  316,20101112,   19,     
  316,20101112,   20,     
  316,20101112,   21,     
  316,20101112,   22,     
  316,20101112,   23,     
  316,20101112,   24,     
  316,20101113,    1,     
  316,20101113,    2,     
  316,20101113,    3,     
  316,20101113,    4,     
  316,20101113,    5,     
  316,20101113,    6,     
  316,20101113,    7,     
  316,20101113,    8,     
  316,20101113,    9,     
  316,20101113,   10,     
  316,20101113,   11,     
  316,20101113,   12,     
  316,20101113,   13,     
  316,20101113,   14,     
  316,20101113,   15,     
  316,20101113,   16,     
  316,20101113,   17,     
  316,20101113,   18,     
  316,20101113,   19,     
  316,20101113,   20,     
  316,20101113,   21,     
  316,20101113,   22,     
  316,20101113,   23,     
  316,20101113,   24,     
  316,20101114,    1,     
  316,20101114,    2,     
  316,20101114,    3,     
  316,20101114,    4,     
  316,20101114,    5,     
  316,20101114,    6,     
  316,20101114,    7,     
  316,20101114,    8,     
  316,20101114,    9,     
  316,20101114,   10,     
  316,20101114,   11,     
  316,20101114,   12,     
  316,20101114,   13,     
  316,20101114,   14,     
  316,20101114,   15,     
  316,20101114,   16,     
  316,20101114,   17,     
  316,20101114,   18,     
  316,20101114,   19,     
  316,20101114,   20,     
  316,20101114,   21,     
  316,20101114,   22,     
  316,20101114,   23,     
  316,20101114,   24,     
  316,20101115,    1,     
  316,20101115,    2,     
  316,20101115,    3,     
  316,20101115,    4,     
  316,20101115,    5,     
  316,20101115,    6,     
  316,20101115,    7,     
  316,20101115,    8,     
  316,20101115,    9,     
  316,20101115,   10,     
  316,20101115,   11,     
  316,20101115,   12,     
  316,20101115,   13,     
  316,20101115,   14,     
  316,20101115,   15,     
  316,20101115,   16,     
  316,20101115,   17,     
  316,20101115,   18,     
  316,20101115,   19,     
  316,20101115,   20,     
  316,20101115,   21,     
  316,20101115,   22,     
  316,20101115,   23,     
  316,20101115,   24,     
  316,20101116,    1,     
  316,20101116,    2,     
  316,20101116,    3,     
  316,20101116,    4,     
  316,20101116,    5,     
  316,20101116,    6,     
  316,20101116,    7,     
  316,20101116,    8,     
  316,20101116,    9,     
  316,20101116,   10,     
  316,20101116,   11,     
  316,20101116,   12,     
  316,20101116,   13,     
  316,20101116,   14,     
  316,20101116,   15,     
  316,20101116,   16,     
  316,20101116,   17,     
  316,20101116,   18,     
  316,20101116,   19,     
  316,20101116,   20,     
  316,20101116,   21,     
  316,20101116,   22,     
  316,20101116,   23,     
  316,20101116,   24,     
  316,20101117,    1,     
  316,20101117,    2,     
  316,20101117,    3,     
  316,20101117,    4,     
  316,20101117,    5,     
  316,20101117,    6,     
  316,20101117,    7,     
  316,20101117,    8,     
  316,20101117,    9,     
  316,20101117,   10,     
  316,20101117,   11,     
  316,20101117,   12,     
  316,20101117,   13,     
  316,20101117,   14,     
  316,20101117,   15,     
  316,20101117,   16,     
  316,20101117,   17,     
  316,20101117,   18,     
  316,20101117,   19,     
  316,20101117,   20,     
  316,20101117,   21,     
  316,20101117,   22,     
  316,20101117,   23,     
  316,20101117,   24,     
  316,20101118,    1,     
  316,20101118,    2,     
  316,20101118,    3,     
  316,20101118,    4,     
  316,20101118,    5,     
  316,20101118,    6,     
  316,20101118,    7,     
  316,20101118,    8,     
  316,20101118,    9,     
  316,20101118,   10,     
  316,20101118,   11,     
  316,20101118,   12,     
  316,20101118,   13,     
  316,20101118,   14,     
  316,20101118,   15,     
  316,20101118,   16,     
  316,20101118,   17,     
  316,20101118,   18,     
  316,20101118,   19,     
  316,20101118,   20,     
  316,20101118,   21,     
  316,20101118,   22,     
  316,20101118,   23,     
  316,20101118,   24,     
  316,20101119,    1,     
  316,20101119,    2,     
  316,20101119,    3,     
  316,20101119,    4,     
  316,20101119,    5,     
  316,20101119,    6,     
  316,20101119,    7,     
  316,20101119,    8,     
  316,20101119,    9,     
  316,20101119,   10,     
  316,20101119,   11,     
  316,20101119,   12,     
  316,20101119,   13,     
  316,20101119,   14,     
  316,20101119,   15,     
  316,20101119,   16,     
  316,20101119,   17,     
  316,20101119,   18,     
  316,20101119,   19,     
  316,20101119,   20,     
  316,20101119,   21,     
  316,20101119,   22,     
  316,20101119,   23,     
  316,20101119,   24,     
  316,20101120,    1,     
  316,20101120,    2,     
  316,20101120,    3,     
  316,20101120,    4,     
  316,20101120,    5,     
  316,20101120,    6,     
  316,20101120,    7,     
  316,20101120,    8,     
  316,20101120,    9,     
  316,20101120,   10,     
  316,20101120,   11,     
  316,20101120,   12,     
  316,20101120,   13,     
  316,20101120,   14,     
  316,20101120,   15,     
  316,20101120,   16,     
  316,20101120,   17,     
  316,20101120,   18,     
  316,20101120,   19,     
  316,20101120,   20,     
  316,20101120,   21,     
  316,20101120,   22,     
  316,20101120,   23,     
  316,20101120,   24,     
  316,20101121,    1,     
  316,20101121,    2,     
  316,20101121,    3,     
  316,20101121,    4,     
  316,20101121,    5,     
  316,20101121,    6,     
  316,20101121,    7,     
  316,20101121,    8,     
  316,20101121,    9,     
  316,20101121,   10,     
  316,20101121,   11,     
  316,20101121,   12,     
  316,20101121,   13,     
  316,20101121,   14,     
  316,20101121,   15,     
  316,20101121,   16,     
  316,20101121,   17,     
  316,20101121,   18,     
  316,20101121,   19,     
  316,20101121,   20,     
  316,20101121,   21,     
  316,20101121,   22,     
  316,20101121,   23,     
  316,20101121,   24,     
  316,20101122,    1,     
  316,20101122,    2,     
  316,20101122,    3,     
  316,20101122,    4,     
  316,20101122,    5,     
  316,20101122,    6,     
  316,20101122,    7,     
  316,20101122,    8,     
  316,20101122,    9,     
  316,20101122,   10,     
  316,20101122,   11,     
  316,20101122,   12,     
  316,20101122,   13,     
  316,20101122,   14,     
  316,20101122,   15,     
  316,20101122,   16,     
  316,20101122,   17,     
  316,20101122,   18,     
  316,20101122,   19,     
  316,20101122,   20,     
  316,20101122,   21,     
  316,20101122,   22,     
  316,20101122,   23,     
  316,20101122,   24,     
  316,20101123,    1,     
  316,20101123,    2,     
  316,20101123,    3,     
  316,20101123,    4,     
  316,20101123,    5,     
  316,20101123,    6,     
  316,20101123,    7,     
  316,20101123,    8,     
  316,20101123,    9,     
  316,20101123,   10,     
  316,20101123,   11,     
  316,20101123,   12,     
  316,20101123,   13,     
  316,20101123,   14,     
  316,20101123,   15,     
  316,20101123,   16,     
  316,20101123,   17,     
  316,20101123,   18,     
  316,20101123,   19,     
  316,20101123,   20,     
  316,20101123,   21,     
  316,20101123,   22,     
  316,20101123,   23,     
  316,20101123,   24,     
  316,20101124,    1,     
  316,20101124,    2,     
  316,20101124,    3,     
  316,20101124,    4,     
  316,20101124,    5,     
  316,20101124,    6,     
  316,20101124,    7,     
  316,20101124,    8,     
  316,20101124,    9,     
  316,20101124,   10,     
  316,20101124,   11,     
  316,20101124,   12,     
  316,20101124,   13,     
  316,20101124,   14,     
  316,20101124,   15,     
  316,20101124,   16,     
  316,20101124,   17,     
  316,20101124,   18,     
  316,20101124,   19,     
  316,20101124,   20,     
  316,20101124,   21,     
  316,20101124,   22,     
  316,20101124,   23,     
  316,20101124,   24,     
  316,20101125,    1,     
  316,20101125,    2,     
  316,20101125,    3,     
  316,20101125,    4,     
  316,20101125,    5,     
  316,20101125,    6,     
  316,20101125,    7,     
  316,20101125,    8,     
  316,20101125,    9,     
  316,20101125,   10,     
  316,20101125,   11,     
  316,20101125,   12,     
  316,20101125,   13,     
  316,20101125,   14,     
  316,20101125,   15,     
  316,20101125,   16,     
  316,20101125,   17,     
  316,20101125,   18,     
  316,20101125,   19,     
  316,20101125,   20,     
  316,20101125,   21,     
  316,20101125,   22,     
  316,20101125,   23,     
  316,20101125,   24,     
  316,20101126,    1,     
  316,20101126,    2,     
  316,20101126,    3,     
  316,20101126,    4,     
  316,20101126,    5,     
  316,20101126,    6,     
  316,20101126,    7,     
  316,20101126,    8,     
  316,20101126,    9,     
  316,20101126,   10,     
  316,20101126,   11,     
  316,20101126,   12,     
  316,20101126,   13,     
  316,20101126,   14,     
  316,20101126,   15,     
  316,20101126,   16,     
  316,20101126,   17,     
  316,20101126,   18,     
  316,20101126,   19,     
  316,20101126,   20,     
  316,20101126,   21,     
  316,20101126,   22,     
  316,20101126,   23,     
  316,20101126,   24,     
  316,20101127,    1,     
  316,20101127,    2,     
  316,20101127,    3,     
  316,20101127,    4,     
  316,20101127,    5,     
  316,20101127,    6,     
  316,20101127,    7,     
  316,20101127,    8,     
  316,20101127,    9,     
  316,20101127,   10,     
  316,20101127,   11,     
  316,20101127,   12,     
  316,20101127,   13,     
  316,20101127,   14,     
  316,20101127,   15,     
  316,20101127,   16,     
  316,20101127,   17,     
  316,20101127,   18,     
  316,20101127,   19,     
  316,20101127,   20,     
  316,20101127,   21,     
  316,20101127,   22,     
  316,20101127,   23,     
  316,20101127,   24,     
  316,20101128,    1,     
  316,20101128,    2,     
  316,20101128,    3,     
  316,20101128,    4,     
  316,20101128,    5,     
  316,20101128,    6,     
  316,20101128,    7,     
  316,20101128,    8,     
  316,20101128,    9,     
  316,20101128,   10,     
  316,20101128,   11,     
  316,20101128,   12,     
  316,20101128,   13,     
  316,20101128,   14,     
  316,20101128,   15,     
  316,20101128,   16,     
  316,20101128,   17,     
  316,20101128,   18,     
  316,20101128,   19,     
  316,20101128,   20,     
  316,20101128,   21,     
  316,20101128,   22,     
  316,20101128,   23,     
  316,20101128,   24,     
  316,20101129,    1,     
  316,20101129,    2,     
  316,20101129,    3,     
  316,20101129,    4,     
  316,20101129,    5,     
  316,20101129,    6,     
  316,20101129,    7,     
  316,20101129,    8,     
  316,20101129,    9,     
  316,20101129,   10,     
  316,20101129,   11,     
  316,20101129,   12,     
  316,20101129,   13,     
  316,20101129,   14,     
  316,20101129,   15,     
  316,20101129,   16,     
  316,20101129,   17,     
  316,20101129,   18,     
  316,20101129,   19,     
  316,20101129,   20,     
  316,20101129,   21,     
